ID,Estado,Tier,Industria,Industria_Slug,Industria_Singular,Ciudad,Ciudad_Slug,País,País_Slug,Demónimo,Moneda,Barrios,Aeropuerto,URL_Final,H1,Title_SEO,Meta_Description,Keyword_Principal,Keyword_Secundaria,Keyword_Terciaria,Dolor_Principal,Solución_Clave,Servicios_4,Precio_Bajo,Precio_Medio,Precio_Alto,Cliente_Nombre,Cliente_Negocio,Cliente_Barrio,FAQ_Industria_1_P,FAQ_Industria_1_R,FAQ_Industria_2_P,FAQ_Industria_2_R,FAQ_Industria_3_P,FAQ_Industria_3_R,FAQ_General_1_P,FAQ_General_1_R,FAQ_General_2_P,FAQ_General_2_R,FAQ_General_3_P,FAQ_General_3_R,WA_Mensaje_Precargado,Ciudades_Hermanas
11,PUBLICAR,Tier 2,Restaurantes,restaurantes,restaurante,Querétaro,queretaro,México,mexico,queretanos,MXN,Juriquilla|Centro|El Campanario|Zibatá,Intercontinental (QRO),/restaurantes/mexico/queretaro/,Inteligencia Artificial y Agentes IA para Restaurantes en Querétaro,Inteligencia Artificial y Agentes IA para Restaurantes en Querétaro 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Querétaro. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes querétaro,chatbot whatsapp restaurantes querétaro,automatizar restaurante querétaro,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,8.000,18.000,35.000,Ana Gutiérrez,pizzería artesanal,Zibatá,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Querétaro y me interesa conocer más.",Ciudad de México|Guadalajara|Monterrey|Puebla
12,PUBLICAR,Tier 2,Restaurantes,restaurantes,restaurante,Cancún,cancun,México,mexico,cancunenses,MXN,Zona Hotelera|Puerto Cancún|Centro|Malecón Tajamar,Cancún (CUN),/restaurantes/mexico/cancun/,Inteligencia Artificial y Agentes IA para Restaurantes en Cancún,Inteligencia Artificial y Agentes IA para Restaurantes en Cancún 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Cancún. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes cancún,chatbot whatsapp restaurantes cancún,automatizar restaurante cancún,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,8.000,18.000,35.000,Luis Flores,restaurante de comida japonesa,Zona Hotelera,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Cancún y me interesa conocer más.",Ciudad de México|Guadalajara|Monterrey|Puebla
13,PUBLICAR,Tier 2,Restaurantes,restaurantes,restaurante,Mérida,merida,México,mexico,meridanos,MXN,Montejo|Altabrisa|Centro|García Ginerés,Manuel Crescencio Rejón (MID),/restaurantes/mexico/merida/,Inteligencia Artificial y Agentes IA para Restaurantes en Mérida,Inteligencia Artificial y Agentes IA para Restaurantes en Mérida 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Mérida. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes mérida,chatbot whatsapp restaurantes mérida,automatizar restaurante mérida,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,8.000,18.000,35.000,Paola Jiménez,brunch café,Altabrisa,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Mérida y me interesa conocer más.",Ciudad de México|Guadalajara|Monterrey|Puebla
14,PUBLICAR,Tier 3,Restaurantes,restaurantes,restaurante,Tijuana,tijuana,México,mexico,tijuanenses,MXN,Zona Río|Playas de Tijuana|Cacho|Hipódromo,General Abelardo L. Rodríguez (TIJ),/restaurantes/mexico/tijuana/,Inteligencia Artificial y Agentes IA para Restaurantes en Tijuana,Inteligencia Artificial y Agentes IA para Restaurantes en Tijuana 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Tijuana. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes tijuana,chatbot whatsapp restaurantes tijuana,automatizar restaurante tijuana,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,8.000,18.000,35.000,Fernando Castillo,parrilla premium,Cacho,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Tijuana y me interesa conocer más.",Ciudad de México|Guadalajara|Monterrey|Puebla
15,PUBLICAR,Tier 1,Restaurantes,restaurantes,restaurante,Buenos Aires,buenos-aires,Argentina,argentina,porteños,ARS,Palermo|Recoleta|Belgrano|San Telmo|Villa Crespo,Ezeiza (EZE),/restaurantes/argentina/buenos-aires/,Inteligencia Artificial y Agentes IA para Restaurantes en Buenos Aires,Inteligencia Artificial y Agentes IA para Restaurantes en Buenos Aires 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Buenos Aires. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes buenos aires,chatbot whatsapp restaurantes buenos aires,automatizar restaurante buenos aires,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,500.000,1.200.000,2.500.000,Lucía Fernández,restaurante de mariscos,Palermo,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Buenos Aires y me interesa conocer más.",Córdoba|Rosario|Mendoza
16,PUBLICAR,Tier 2,Restaurantes,restaurantes,restaurante,Córdoba,cordoba-ar,Argentina,argentina,cordobeses,ARS,Nueva Córdoba|Cerro de las Rosas|Güemes|Centro,Ambrosio Taravella (COR),/restaurantes/argentina/cordoba-ar/,Inteligencia Artificial y Agentes IA para Restaurantes en Córdoba,Inteligencia Artificial y Agentes IA para Restaurantes en Córdoba 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Córdoba. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes córdoba,chatbot whatsapp restaurantes córdoba,automatizar restaurante córdoba,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,500.000,1.200.000,2.500.000,Mateo González,trattoria italiana,Nueva Córdoba,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Córdoba y me interesa conocer más.",Buenos Aires|Rosario|Mendoza
17,PUBLICAR,Tier 3,Restaurantes,restaurantes,restaurante,Rosario,rosario,Argentina,argentina,rosarinos,ARS,Centro|Pichincha|Fisherton|Alberdi,Islas Malvinas (ROS),/restaurantes/argentina/rosario/,Inteligencia Artificial y Agentes IA para Restaurantes en Rosario,Inteligencia Artificial y Agentes IA para Restaurantes en Rosario 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Rosario. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes rosario,chatbot whatsapp restaurantes rosario,automatizar restaurante rosario,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,500.000,1.200.000,2.500.000,Catalina Pérez,restaurante vegano,Pichincha,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Rosario y me interesa conocer más.",Buenos Aires|Córdoba|Mendoza
18,PUBLICAR,Tier 3,Restaurantes,restaurantes,restaurante,Mendoza,mendoza,Argentina,argentina,mendocinos,ARS,Centro|Godoy Cruz|Luján de Cuyo|Chacras de Coria,El Plumerillo (MDZ),/restaurantes/argentina/mendoza/,Inteligencia Artificial y Agentes IA para Restaurantes en Mendoza,Inteligencia Artificial y Agentes IA para Restaurantes en Mendoza 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Mendoza. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes mendoza,chatbot whatsapp restaurantes mendoza,automatizar restaurante mendoza,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,500.000,1.200.000,2.500.000,Santiago López,taquería gourmet,Luján de Cuyo,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Mendoza y me interesa conocer más.",Buenos Aires|Córdoba|Rosario
19,PUBLICAR,Tier 1,Restaurantes,restaurantes,restaurante,Santiago,santiago,Chile,chile,santiaguinos,CLP,Providencia|Las Condes|Vitacura|Ñuñoa|Lastarria,Arturo Merino Benítez (SCL),/restaurantes/chile/santiago/,Inteligencia Artificial y Agentes IA para Restaurantes en Santiago,Inteligencia Artificial y Agentes IA para Restaurantes en Santiago 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Santiago. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes santiago,chatbot whatsapp restaurantes santiago,automatizar restaurante santiago,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,400.000,900.000,1.800.000,Camila Rojas,cevichería,Lastarria,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Santiago y me interesa conocer más.",Valparaíso
20,PUBLICAR,Tier 3,Restaurantes,restaurantes,restaurante,Valparaíso,valparaiso,Chile,chile,porteños,CLP,Cerro Alegre|Cerro Concepción|Plan|Viña del Mar,SCL (vía Santiago),/restaurantes/chile/valparaiso/,Inteligencia Artificial y Agentes IA para Restaurantes en Valparaíso,Inteligencia Artificial y Agentes IA para Restaurantes en Valparaíso 2026 | Consultor IA,"Implementamos agentes IA para restaurantes en Valparaíso. Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clien. WhatsApp 24/7.",agente ia restaurantes valparaíso,chatbot whatsapp restaurantes valparaíso,automatizar restaurante valparaíso,"Reservas perdidas por no responder WhatsApp a tiempo, no-shows, pedidos desorganizados","Agente IA que toma reservas 24/7, responde menú, confirma citas y recupera clientes inactivos",Reservas automáticas|Menú interactivo|Recordatorios anti no-show|Recuperación de clientes,400.000,900.000,1.800.000,Diego Muñoz,café bistró,Cerro Alegre,¿Puede manejar reservas para grupos grandes y eventos especiales?,"Sí, el agente gestiona reservas de cualquier tamaño, confirma disponibilidad en tiempo real y envía recordatorios automáticos al grupo completo.",¿Se integra con mi sistema POS o de gestión de mesas?,"Integramos con los principales sistemas de punto de venta y gestión de restaurantes utilizados en LATAM, sin interrumpir tu operación actual.",¿Qué pasa si un cliente pregunta algo que el agente no sabe responder?,"El agente escala la conversación a un humano en tiempo real, asegurando que nunca se pierda un cliente por falta de respuesta.",¿Cuánto tarda la implementación completa?,"La implementación completa tarda entre 5 y 7 días hábiles, incluyendo configuración, entrenamiento del agente con tu información y pruebas antes del lanzamiento.",¿Es WhatsApp Business oficial o puede haber ban?,"Usamos exclusivamente WhatsApp Business API oficial, lo que garantiza que tu número nunca será baneado y cumple con todas las políticas de Meta.",¿Puedo cancelar cuando quiera?,"Sí, no hay permanencia mínima. Puedes cancelar tu plan en cualquier momento sin penalización.","Hola, vi su página de Agente IA para Restaurantes en Valparaíso y me interesa conocer más.",Santiago
